,id,age,sequence_agreement_number,expense_all,expense_in_contract,visits_on_contract,sale_year,sale_month,sale_day,sale_hour,sale_minute,sale_second,end_year,end_month,end_day,end_hour,end_minute,end_second,gender_Мужской,agreement_Заблокирован,agreement_Закрыт,agreement_Заморожен,agreement_Продан,renewal_Не продлено,renewal_Отказ от продления,renewal_Продлено,age_group_Младенец,age_group_Дошкольник,age_group_Ребёнок,age_group_Подросток,age_group_Молодой,age_group_Взрослый,age_group_Пожилой
165,e758ef20-6f27-49a0,30,2,24756.36,24756.36,15,2022,12,28,12,56,5,2024,1,13,23,59,59,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
166,fd38c2b7-54c8-4578,60,5,130054.8,354.8,1,2022,12,28,12,23,54,2024,7,31,23,59,59,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
167,a6e9f24e-35fc-4425,16,2,25058.55,8558.55,70,2022,12,28,10,55,50,2024,1,8,23,59,59,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
168,a543d251-e823-4954,25,1,9542.13,9542.13,57,2022,12,28,0,0,0,2023,12,27,23,59,59,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
169,948c0850-aaf9-4c41,6,1,7995.8,7995.8,12,2022,12,27,19,50,21,2023,12,28,23,59,59,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
170,2a59198a-9213-4b1a,58,1,9172.28,9172.28,73,2022,12,27,19,49,54,2024,1,1,23,59,59,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
171,ed9ef032-7de1-4989,0,1,0.0,0.0,28,2022,12,27,19,35,2,2024,1,31,23,59,59,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False
172,4fa56636-c02a-4f3a,47,2,35790.96,3540.96,1,2022,12,27,17,50,2,2024,3,18,23,59,59,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
174,0f248eab-3a92-4a3e,59,1,24418.18,24418.18,9,2022,12,27,15,57,31,2023,12,27,23,59,59,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
175,c1ba32cd-0c5a-4a75,26,1,0.0,0.0,0,2022,12,27,15,44,39,2023,7,31,23,59,59,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False
176,bc47f52c-418b-49c3,29,1,0.0,0.0,0,2022,12,27,15,42,32,2023,7,31,23,59,59,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
177,e2471c68-09dd-46df,18,7,176790.22,9320.22,30,2022,12,27,15,41,44,2023,12,30,23,59,59,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False
178,47b02173-471a-4c52,22,7,176466.4,8876.4,15,2022,12,27,15,39,25,2024,1,5,23,59,59,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False
179,f0dd732c-6f71-4827,55,2,28848.43,10256.43,6,2022,12,27,15,35,30,2023,10,13,23,59,59,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
180,d8c3a58c-6448-4580,39,2,38330.12,12230.12,16,2022,12,27,13,8,26,2024,1,1,23,59,59,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
181,90174fe8-a142-417b,35,2,60000.0,60000.0,39,2022,12,27,12,54,35,2023,6,28,23,59,59,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
182,cc017e95-6af2-4bd4,43,3,84114.49,8654.49,10,2022,12,27,12,24,22,2024,2,2,23,59,59,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False
183,2628e674-2b7a-4bf5,44,5,150254.28,7654.28,14,2022,12,27,11,12,13,2024,1,3,23,59,59,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
184,30aa360b-026c-4821,57,7,175377.75,0.0,0,2022,12,27,10,48,3,2025,3,31,23,59,59,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False
185,b9901433-3ec2-458f,59,7,179476.2,0.0,0,2022,12,27,10,47,41,2025,3,31,23,59,59,True,False,False,False,True,True,False,False,False,False,False,False,False,True,False
186,ead173d7-62b9-4cf2,28,2,38896.42,5396.42,24,2022,12,27,10,9,3,2024,8,12,23,59,59,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
187,9b5cc5ff-fbda-4f2a,36,1,25520.73,25520.73,22,2022,12,27,0,0,0,2023,12,26,23,59,59,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
188,8dc66d30-8c72-4784,32,1,7443.8,7443.8,3,2022,12,27,0,0,0,2023,12,26,23,59,59,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
189,71506cd9-5c87-474c,52,3,42116.1,9616.1,1,2022,12,27,0,0,0,2023,12,26,23,59,59,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
190,b53dd039-cac7-4127,31,4,94986.1,9616.1,9,2022,12,27,0,0,0,2023,12,26,23,59,59,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
191,8f5640d8-5145-47a4,38,1,14285.7,14285.7,30,2022,12,26,21,34,14,2023,12,25,23,59,59,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
192,bb84a246-c84e-4053,35,6,153489.1,909.1,3,2022,12,26,21,9,47,2024,2,24,23,59,59,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
193,eacc7fa3-7fbb-48d4,30,3,30202.71,5202.71,13,2022,12,26,21,6,52,2024,5,22,23,59,59,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
194,695097ae-5347-43b9,8,8,178011.71,10000.0,0,2022,12,26,20,58,7,2024,12,25,23,59,59,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False
195,8e5dabff-5093-4d09,44,8,208652.54,0.0,0,2022,12,26,20,56,55,2024,8,26,23,59,59,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False
196,67251374-ad86-4c19,50,7,167149.55,0.0,0,2022,12,26,20,55,22,2024,8,1,23,59,59,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False
197,88f34343-cbb9-4a45,39,3,86181.95,2581.95,0,2022,12,26,20,25,34,2024,3,31,23,59,59,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
198,5a206c78-e128-4f3e,45,4,114629.25,22329.25,17,2022,12,26,19,21,52,2024,3,11,23,59,59,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
199,3040219a-e7e2-4dad,36,2,57383.75,24883.75,20,2022,12,26,19,5,23,2024,1,10,23,59,59,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
200,e3270f2d-08cd-4b3a,45,6,85458.4,25308.4,30,2022,12,26,18,48,32,2024,1,6,23,59,59,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False
201,a187cb3f-df9f-45a1,16,2,6287.45,6287.45,7,2022,12,26,18,17,51,2024,2,9,23,59,59,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
202,51f12b9b-a7a7-40ef,57,2,27786.84,786.84,2,2022,12,26,17,38,16,2024,10,23,23,59,59,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
203,b59fe4c5-27ed-4481,47,4,78963.5,1998.5,0,2022,12,26,17,8,53,2024,3,31,23,59,59,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
204,689e9dc5-dfa1-4813,27,2,30935.75,4935.75,5,2022,12,26,17,7,35,2024,8,19,23,59,59,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
205,40498ee8-a25b-4852,54,2,30935.75,4935.75,16,2022,12,26,17,6,13,2024,8,19,23,59,59,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
206,403bc887-d143-4fad,20,3,25000.0,0.0,1,2022,12,26,17,1,13,2023,1,30,23,59,59,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False
207,16b3644c-daa2-4e4b,13,3,31454.0,0.0,1,2022,12,26,16,59,4,2023,1,30,23,59,59,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False
210,57d3e98f-8404-40b9,32,2,31868.82,4868.82,5,2022,12,26,15,59,4,2024,2,29,23,59,59,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
212,3d468c51-8152-4ad3,39,3,29142.32,4142.32,0,2022,12,26,15,27,55,2024,3,9,23,59,59,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
213,d1853403-c4f2-4e82,39,2,58383.75,24883.75,39,2022,12,26,14,1,57,2024,1,10,23,59,59,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
214,0d2a6ce0-8bf0-448a,45,3,56295.1,22795.1,20,2022,12,26,14,0,52,2024,2,29,23,59,59,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
215,cf5a2bc5-9381-4ecc,75,2,45051.78,22151.78,9,2022,12,26,13,58,1,2024,3,31,23,59,59,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True
217,6db5678d-7470-4046,34,2,57916.64,24416.64,6,2022,12,26,13,44,10,2024,1,21,23,59,59,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
218,bb18480c-7624-4fb1,56,4,141002.16,6642.16,0,2022,12,26,13,36,31,2024,1,9,23,59,59,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
219,553002cb-0e30-409a,62,4,141993.96,7633.96,4,2022,12,26,13,34,56,2024,7,9,23,59,59,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
220,4462ddd8-863c-4c17,46,5,133662.73,8062.73,4,2022,12,26,11,47,59,2024,1,16,23,59,59,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
222,93a07fd3-c8ab-446f,27,4,99232.58,8432.58,34,2022,12,25,20,7,2,2024,1,11,23,59,59,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False
223,0d49fd37-ebb6-430c,13,2,33618.08,5818.08,12,2022,12,25,19,20,15,2024,7,23,23,59,59,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
224,6795ca1d-ce5a-461a,10,2,33618.08,5818.08,12,2022,12,25,19,18,37,2024,7,23,23,59,59,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
225,7d24481c-3358-4d9b,54,2,40212.62,6712.62,12,2022,12,25,19,16,16,2024,7,23,23,59,59,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
226,e58c9add-0b8c-4214,41,8,213645.06,0.0,0,2022,12,25,17,51,15,2024,11,30,23,59,59,True,False,False,False,True,True,False,False,False,False,False,False,False,True,False
227,c271f63d-d909-410a,12,8,176135.7,0.0,0,2022,12,25,17,49,20,2024,11,30,23,59,59,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False
228,6ef04ad4-75f1-4214,32,2,160000.0,60000.0,0,2022,12,25,16,55,59,2023,12,22,23,59,59,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False
229,1c293d70-116a-4185,16,2,44303.68,24968.68,47,2022,12,25,16,55,17,2024,1,8,23,59,59,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False
230,d4ca43fb-e35e-4fc6,33,3,38543.54,4981.62,2,2022,12,25,16,51,29,2024,2,7,23,59,59,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
231,875e4a14-4d39-44f6,49,2,41524.45,8024.45,47,2022,12,25,16,14,53,2024,2,3,23,59,59,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
232,f39d15a6-1790-453d,51,6,208097.48,23397.48,21,2022,12,25,14,26,32,2024,2,14,23,59,59,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
233,d61a778e-49f5-4c71,60,3,55089.13,9542.13,51,2022,12,25,12,22,50,2023,12,27,23,59,59,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
234,072cb281-bf45-4ea1,71,5,58557.62,5792.62,88,2022,12,25,10,26,49,2024,8,16,23,59,59,True,False,False,True,False,True,False,False,False,False,False,False,False,False,True
235,fb4eed5e-b06c-49c1,24,1,25605.66,25605.66,21,2022,12,25,0,0,0,2023,12,24,23,59,59,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False
236,4d1ab70f-9001-46ab,51,4,103257.02,8281.68,11,2022,12,25,0,0,0,2023,12,24,23,59,59,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
238,bdf15f3f-e4c7-4627,55,1,11441.08,11441.08,6,2022,12,24,16,13,1,2024,1,9,23,59,59,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
239,dd6834b0-86df-4a1f,39,3,48990.82,5834.82,11,2022,12,24,15,54,33,2024,2,1,23,59,59,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
240,43201099-9b18-4dfb,35,5,136218.18,22548.18,16,2022,12,24,15,50,57,2024,3,20,23,59,59,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False
242,89b4cc55-be85-4ffd,13,1,4782.16,4782.16,25,2022,12,24,11,36,29,2024,8,11,23,59,59,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False
244,c752aed9-4e53-451b,35,1,8014.18,8014.18,29,2022,12,24,11,32,59,2024,7,4,23,59,59,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
245,60e47eab-3bde-4b5f,53,1,17271.96,17271.96,29,2022,12,24,10,24,21,2024,1,8,23,59,59,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
246,e455fef1-bc49-43c0,42,3,72365.37,14615.37,59,2022,12,24,0,0,0,2023,6,23,23,59,59,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
247,65047ae9-45a9-4a02,15,1,9000.0,4500.0,10,2022,12,24,0,0,0,2023,1,23,23,59,59,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False
248,d0171082-365c-4e63,31,3,83848.12,25648.12,10,2022,12,24,0,0,0,2023,12,23,23,59,59,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
249,12669b32-b1ba-4d16,37,2,35043.32,2543.32,0,2022,12,23,19,30,24,2024,9,14,23,59,59,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
250,aae1eaa5-5744-4db0,36,3,72232.25,9432.25,2,2022,12,23,18,24,29,2023,10,22,23,59,59,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
251,f687c7e7-a4ae-4e6b,45,1,25520.73,25520.73,20,2022,12,23,17,55,27,2023,12,26,23,59,59,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
252,df5b3d93-2400-47e6,9,5,0.0,0.0,15,2022,12,23,17,15,41,2023,10,6,23,59,59,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False
253,7acc7c93-17c1-450a,9,5,0.0,0.0,18,2022,12,23,17,15,5,2023,10,6,23,59,59,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False
254,079b6034-2b46-4895,34,5,22870.0,0.0,14,2022,12,23,17,14,26,2023,10,16,23,59,59,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
255,63d3c4a7-e184-427e,61,2,42934.4,3934.4,0,2022,12,23,17,0,48,2024,3,26,23,59,59,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
256,dcd5d49d-e7e3-41d4,11,2,6871.43,6871.43,9,2022,12,23,11,30,29,2024,1,15,23,59,59,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False
257,692f3504-e926-4820,9,4,52384.35,14744.35,3,2022,12,23,11,22,31,2024,1,8,23,59,59,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False
258,1a40434c-3aef-402c,14,5,117524.35,14744.35,16,2022,12,23,11,20,36,2024,1,8,23,59,59,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
259,67c944f8-2bd6-4425,48,7,219670.47,9911.98,1,2022,12,23,0,0,0,2023,12,22,23,59,59,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
260,e8fcdb1b-ecee-4067,52,1,25902.91,0.0,6,2022,12,23,0,0,0,2023,1,22,23,59,59,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False
261,2395c23a-842f-41bc,45,2,45690.59,25690.59,3,2022,12,23,0,0,0,2023,12,22,23,59,59,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
262,e963abeb-a9cc-4d66,65,4,76730.24,0.0,0,2022,12,22,18,56,41,2024,5,21,23,59,59,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False
263,9faf2a3b-d03f-49d9,26,1,5311.44,5311.44,11,2022,12,22,18,40,3,2024,7,17,23,59,59,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
265,620321db-7881-40a8,37,3,63674.01,8474.01,13,2022,12,22,18,10,25,2024,6,27,23,59,59,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
267,fd8d7743-ded9-4731,70,4,97899.9,5399.9,25,2022,12,22,15,51,37,2024,7,16,23,59,59,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
268,ef7c8dc7-c2f7-400c,18,6,139186.04,3836.04,31,2022,12,22,15,49,27,2024,8,16,23,59,59,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False
269,fb1046d1-8c11-4fda,17,1,0.0,0.0,3,2022,12,22,15,38,33,2023,2,1,23,59,59,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False
270,ff6ae963-6950-4a76,61,8,195749.94,7544.94,26,2022,12,22,12,57,42,2024,1,23,23,59,59,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
272,39707e42-0b25-4ad7,52,2,26784.0,784.0,0,2022,12,22,12,38,43,2024,10,19,23,59,59,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
273,f539341e-ff63-4984,52,4,102383.51,2983.51,23,2022,12,22,11,37,29,2024,9,5,23,59,59,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
274,b4592000-d1a0-460b,37,2,7502.34,7502.34,10,2022,12,22,11,31,13,2024,7,11,23,59,59,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
275,6300ce60-ec4a-4ae7,49,2,55295.1,22795.1,9,2022,12,22,11,6,21,2024,2,29,23,59,59,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
276,fb3fa96c-27dc-4b2c,73,4,0.0,0.0,12,2022,12,22,9,50,20,2023,1,8,23,59,59,True,False,True,False,False,False,False,True,False,False,False,False,False,False,True
277,8d8da90c-df77-4dab,70,4,0.0,0.0,12,2022,12,22,9,49,17,2023,1,8,23,59,59,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True
278,38d44da8-1846-4e93,19,1,14835.15,14835.15,9,2022,12,22,0,0,0,2023,6,21,23,59,59,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False
279,106724b1-b236-4027,45,1,8267.32,8267.32,25,2022,12,22,0,0,0,2024,4,9,23,59,59,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
